Hours since 00:00 Jan 1,System power generated (kW)
6495,0.437961
6496,0.227438
6497,0.0139707
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0.00599237
6511,0.111093
6512,0.212608
6513,0.255201
6514,0.300933
6515,0.236697
6516,0.244523
6517,0.249399
6518,0.114544
6519,0.0972145
6520,0.0392342
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0.00640735
6536,0.0656989
6537,0.11498
6538,0.20358
6539,0.222402
6540,0.209551
6541,0.243798
6542,0.112077
6543,0.0596127
6544,0.208125
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0.0346445
6559,0.200606
6560,0.388562
6561,0.538056
6562,0.638995
6563,0.686719
6564,0.687092
6565,0.642514
6566,0.54757
6567,0.399753
6568,0.203321
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0.0320043
6583,0.201605
6584,0.386192
6585,0.530171
6586,0.63516
6587,0.694811
6588,0.704091
6589,0.654341
6590,0.557646
6591,0.402768
6592,0.197626
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0.0323923
6607,0.205316
6608,0.4023
6609,0.559181
6610,0.663414
6611,0.72014
6612,0.725342
6613,0.678468
6614,0.575981
6615,0.416829
6616,0.120952
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0.0331813
6631,0.157144
6632,0.411055
6633,0.571828
6634,0.681067
6635,0.735766
6636,0.738029
6637,0.692404
6638,0.586074
6639,0.423152
6640,0.208421
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0.0240386
6655,0.0908361
6656,0.276697
6657,0.564821
6658,0.664545
6659,0.572614
6660,0.71972
6661,0.667482
6662,0.564391
6663,0.402505
6664,0.193895
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0.0213337
6679,0.12043
6680,0.323597
6681,0.4105
6682,0.571079
6683,0.56056
6684,0.548182
6685,0.527008
6686,0.418268
6687,0.298005
6688,0.0525055
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0.0298348
6703,0.203481
6704,0.395573
6705,0.538549
6706,0.637931
6707,0.690412
6708,0.691023
6709,0.64832
6710,0.550312
6711,0.394725
6712,0.188039
6713,0
6714,0
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0.0309365
6727,0.0660169
6728,0.403497
6729,0.560437
6730,0.667208
6731,0.720262
6732,0.721904
6733,0.677962
6734,0.569852
6735,0.406343
6736,0.190818
6737,0
6738,0
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0.0317336
6751,0.0905862
6752,0.245524
6753,0.550462
6754,0.660896
6755,0.710648
6756,0.709313
6757,0.653111
6758,0.550194
6759,0.17656
6760,0.0397477
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0.0172765
6775,0.100955
6776,0.407598
6777,0.383329
6778,0.685235
6779,0.737377
6780,0.53332
6781,0.691476
6782,0.580461
6783,0.413038
6784,0.191159
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0.0880261
6800,0.0828452
6801,0.416398
6802,0.460283
6803,0.378405
6804,0.0909627
6805,0.106072
6806,0.00891802
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0.0652511
6824,0.118602
6825,0.0868754
6826,0.447573
6827,0.602738
6828,0.449192
6829,0.47349
6830,0.227498
6831,0.0492775
6832,0.019752
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0.198968
6848,0.399314
6849,0.555685
6850,0.658098
6851,0.708379
6852,0.587477
6853,0.509016
6854,0.546109
6855,0.383144
6856,0.170231
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0.196389
6872,0.393105
6873,0.547217
6874,0.645887
6875,0.690659
6876,0.683777
6877,0.636333
6878,0.5343
6879,0.374702
6880,0.166285
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0.193805
6896,0.390063
6897,0.412129
6898,0.55483
6899,0.690162
6900,0.679999
6901,0.632109
6902,0.530341
6903,0.37409
6904,0.0743399
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0.191545
6920,0.382055
6921,0.525565
6922,0.626851
6923,0.676099
6924,0.677784
6925,0.63303
6926,0.529662
6927,0.367976
6928,0.158963
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0.189989
6944,0.38242
6945,0.533606
6946,0.633409
6947,0.683943
6948,0.679937
6949,0.632033
6950,0.521967
6951,0.361389
6952,0.151903
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0.0199967
6968,0.184197
6969,0.219377
6970,0.126962
6971,0.145554
6972,0.214022
6973,0.28935
6974,0.224319
6975,0.271909
6976,0.136453
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0.186602
6992,0.379772
6993,0.526491
6994,0.62178
6995,0.664008
6996,0.662943
6997,0.619308
6998,0.520022
6999,0.355764
7000,0.13869
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0
7015,0.00470453
7016,0.0341881
7017,0.0799037
7018,0.124872
7019,0.14696
7020,0.165856
7021,0.250919
7022,0.102564
7023,0.0257888
7024,0.00133719
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0.0114197
7040,0.139179
7041,0.141746
7042,0.151877
7043,0.459842
7044,0.699288
7045,0.643601
7046,0.243493
7047,0.00206011
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,0.113375
7064,0.107411
7065,0.329196
7066,0.273067
7067,0.225797
7068,0.332998
7069,0.342836
7070,0.213352
7071,0.363578
7072,0.0276426
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0.188493
7088,0.2558
7089,0.385869
7090,0.24546
7091,0.593601
7092,0.723131
7093,0.662665
7094,0.546262
7095,0.369883
7096,0.142421
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0.194885
7112,0.408743
7113,0.571062
7114,0.681442
7115,0.737789
7116,0.734903
7117,0.676814
7118,0.558881
7119,0.379634
7120,0.1455
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0.184456
7136,0.387079
7137,0.539986
7138,0.642777
7139,0.695058
7140,0.691139
7141,0.632085
7142,0.522195
7143,0.353398
7144,0.132891
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0.18648
7160,0.391756
7161,0.553891
7162,0.653539
7163,0.695573
7164,0.681186
7165,0.626614
7166,0.51659
7167,0.346572
7168,0.129458
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0.18449
7184,0.390428
7185,0.547695
7186,0.645127
7187,0.689155
7188,0.677176
7189,0.622448
7190,0.513513
7191,0.348015
7192,0.126715
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0.179702
7208,0.382963
7209,0.534401
7210,0.628
7211,0.666026
7212,0.664647
7213,0.615669
7214,0.508823
7215,0.345077
7216,0.124707
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0.179362
7232,0.37504
7233,0.525182
7234,0.634639
7235,0.687562
7236,0.687932
7237,0.63418
7238,0.52088
7239,0.349298
7240,0.123356
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0.177656
7256,0.373184
7257,0.523423
7258,0.62987
7259,0.686407
7260,0.683995
7261,0.63248
7262,0.517557
7263,0.345927
7264,0.118479
7265,0
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0.175413
7280,0.376417
7281,0.528325
7282,0.633163
7283,0.682532
7284,0.679738
7285,0.482228
7286,0.380871
7287,0.259308
7288,0.126711
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0.0434206
7304,0.38141
7305,0.430497
7306,0.493225
7307,0.561897
7308,0.669424
7309,0.614698
7310,0.42322
7311,0.339431
7312,0.0460524
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0.172572
7328,0.378483
7329,0.541189
7330,0.652394
7331,0.703662
7332,0.696045
7333,0.365655
7334,0.523057
7335,0.341963
7336,0.112497
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0.175985
7352,0.382626
7353,0.541243
7354,0.639311
7355,0.681936
7356,0.66905
7357,0.610184
7358,0.49888
7359,0.329087
7360,0.103024
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0.167937
7376,0.370908
7377,0.523569
7378,0.624775
7379,0.671831
7380,0.663824
7381,0.605272
7382,0.485309
7383,0.308879
7384,0.0823576
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0.07444
7400,0.229178
7401,0.516931
7402,0.622376
7403,0.673192
7404,0.667729
7405,0.607903
7406,0.49113
7407,0.31498
7408,0.0875717
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0.0914515
7424,0.218816
7425,0.527103
7426,0.502386
7427,0.536328
7428,0.524874
7429,0.412012
7430,0.381709
7431,0.281874
7432,0.0641426
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0.00831124
7448,0.365141
7449,0.273463
7450,0.649518
7451,0.697546
7452,0.688608
7453,0.624259
7454,0.503955
7455,0.269254
7456,0.0919848
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0.0318029
7473,0.109109
7474,0.0304006
7475,0.0631435
7476,0.108517
7477,0.308643
7478,0.291628
7479,0.328671
7480,0.0915876
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0.15956
7496,0.357358
7497,0.509828
7498,0.617264
7499,0.670983
7500,0.669803
7501,0.614031
7502,0.502655
7503,0.324016
7504,0.0898974
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0.158862
7520,0.361764
7521,0.522931
7522,0.630656
7523,0.68032
7524,0.673673
7525,0.617422
7526,0.499441
7527,0.325939
7528,0.0945082
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0.15479
7544,0.364128
7545,0.525964
7546,0.624618
7547,0.670456
7548,0.659249
7549,0.601147
7550,0.486289
7551,0.319961
7552,0.0904432
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0.151153
7568,0.350025
7569,0.509951
7570,0.611935
7571,0.659744
7572,0.65192
7573,0.598556
7574,0.483328
7575,0.311207
7576,0.0843914
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0.143583
7592,0.339837
7593,0.495707
7594,0.60077
7595,0.642444
7596,0.636253
7597,0.583461
7598,0.401173
7599,0.237508
7600,0.0533679
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0.13681
7616,0.335903
7617,0.331755
7618,0.591577
7619,0.632711
7620,0.464041
7621,0.448952
7622,0.153464
7623,0.224132
7624,0.0153715
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0.136056
7640,0.337174
7641,0.490967
7642,0.594042
7643,0.423296
7644,0.64318
7645,0.583086
7646,0.473743
7647,0.307877
7648,0.0806164
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,0.132401
7664,0.338984
7665,0.494757
7666,0.496279
7667,0.529633
7668,0.469313
7669,0.411195
7670,0.477816
7671,0.308838
7672,0.0775866
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0.0534763
7688,0.100927
7689,0.526254
7690,0.427033
7691,0.256931
7692,0.0633665
7693,0.259578
7694,0.251765
7695,0.214603
7696,0.0132897
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0.0411978
7712,0.34187
7713,0.510631
7714,0.621275
7715,0.677949
7716,0.676208
7717,0.608758
7718,0.490657
7719,0.304839
7720,0.0596649
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0.126074
7736,0.331598
7737,0.49558
7738,0.291971
7739,0.48091
7740,0.495749
7741,0.497019
7742,0.341808
7743,0.212882
7744,0.0099063
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0.0156728
7760,0.0370067
7761,0.0524136
7762,0.0438657
7763,0.0888018
7764,0.0663637
7765,0.0807947
7766,0.086991
7767,0.0877415
7768,0.0633806
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0.0517189
7784,0.347702
7785,0.520195
7786,0.637279
7787,0.696364
7788,0.696461
7789,0.64213
7790,0.521881
7791,0.333536
7792,0.0828446
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0.134597
7808,0.353745
7809,0.52041
7810,0.636561
7811,0.692971
7812,0.689231
7813,0.632081
7814,0.514102
7815,0.329995
7816,0.0802754
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0.128789
7832,0.340177
7833,0.390108
7834,0.616102
7835,0.666767
7836,0.656969
7837,0.593879
7838,0.478138
7839,0.310433
7840,0.0705438
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0.121201
7856,0.337328
7857,0.502091
7858,0.610266
7859,0.664181
7860,0.664685
7861,0.609736
7862,0.493502
7863,0.313598
7864,0.0722755
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0.119167
7880,0.222719
7881,0.326086
7882,0.588759
7883,0.633819
7884,0.438393
7885,0.582181
7886,0.47047
7887,0.300691
7888,0.0696953
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0.111427
7904,0.319412
7905,0.480635
7906,0.583094
7907,0.629393
7908,0.624433
7909,0.572885
7910,0.462521
7911,0.297307
7912,0.0618293
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0.0361525
7928,0.0945406
7929,0.280851
7930,0.211233
7931,0.634045
7932,0.309596
7933,0.218206
7934,0.465363
7935,0.290704
7936,0.0533134
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0.0812369
7952,0.184429
7953,0.324006
7954,0.393788
7955,0.420066
7956,0.442004
7957,0.346121
7958,0.309641
7959,0.190495
7960,0.00553757
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0.0771522
7976,0.313434
7977,0.487887
7978,0.603525
7979,0.662474
7980,0.660335
7981,0.604495
7982,0.483512
7983,0.306899
7984,0.0606708
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0.0787406
8000,0.08865
8001,0.208707
8002,0.326743
8003,0.454652
8004,0.442186
8005,0.594988
8006,0.475129
8007,0.302437
8008,0.0483987
8009,0
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0.0663319
8024,0.141284
8025,0.269368
8026,0.300171
8027,0.419668
8028,0.259189
8029,0.0659022
8030,0.0650977
8031,0.1497
8032,0.0023274
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0.0878122
8048,0.296995
8049,0.468375
8050,0.589299
8051,0.647066
8052,0.639793
8053,0.585821
8054,0.471763
8055,0.291218
8056,0.0527214
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0.0925186
8072,0.301146
8073,0.47113
8074,0.583863
8075,0.629859
8076,0.622692
8077,0.563195
8078,0.45052
8079,0.277404
8080,0.0446638
8081,0
8082,0
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0.0333386
8096,0.22187
8097,0.372735
8098,0.48648
8099,0.495814
8100,0.340901
8101,0.148524
8102,0.0928656
8103,0.0419143
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0.0853232
8120,0.291161
8121,0.454326
8122,0.563417
8123,0.60353
8124,0.469865
8125,0.451485
8126,0.388524
8127,0.279481
8128,0.00703423
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0.0422132
8144,0.258441
8145,0.0467533
8146,0.156614
8147,0.454454
8148,0.114415
8149,0.0463808
8150,0.0702596
8151,0.00801508
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0.0312419
8169,0.251276
8170,0.335734
8171,0.59385
8172,0.581304
8173,0.539398
8174,0.442738
8175,0.286303
8176,0.0610288
8177,0
8178,0
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0
8192,0.0125022
8193,0.0107381
8194,0.0490962
8195,0.0537997
8196,0.0279191
8197,0.0255787
8198,0.0315669
8199,0.0552875
8200,0
8201,0
8202,0
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,0
8216,0.0416019
8217,0.247879
8218,0.41276
8219,0.423089
8220,0.358479
8221,0.266138
8222,0.0383602
8223,0.0723123
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0.0669524
8240,0.0972933
8241,0.430364
8242,0.0636668
8243,0.145508
8244,0.092992
8245,0.0785435
8246,0.0539885
8247,0.0243474
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0.0752554
8264,0.144931
8265,0.377376
8266,0.140262
8267,0.258602
8268,0.494567
8269,0.155876
8270,0.319489
8271,0.275005
8272,0.00836428
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0.0718254
8288,0.0153809
8289,0.1278
8290,0.606453
8291,0.675491
8292,0.685514
8293,0.629184
8294,0.507914
8295,0.324778
8296,0.0682969
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0.0739316
8312,0.281064
8313,0.452952
8314,0.574304
8315,0.638114
8316,0.643746
8317,0.590843
8318,0.473791
8319,0.292865
8320,0.0458962
8321,0
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0.0655141
8336,0.15399
8337,0.446395
8338,0.458497
8339,0.34166
8340,0.389524
8341,0.349767
8342,0.19227
8343,0.300457
8344,0.0100101
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0.0632866
8360,0.258125
8361,0.430588
8362,0.555896
8363,0.512499
8364,0.631334
8365,0.584127
8366,0.474816
8367,0.302924
8368,0.0681732
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0.0718573
8384,0.280227
8385,0.457678
8386,0.57414
8387,0.631122
8388,0.633435
8389,0.581923
8390,0.473288
8391,0.312598
8392,0.0747677
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0.0695476
8408,0.276646
8409,0.453527
8410,0.565593
8411,0.611189
8412,0.609151
8413,0.575255
8414,0.477872
8415,0.316511
8416,0.0787483
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0.0754713
8432,0.292398
8433,0.473246
8434,0.598647
8435,0.664847
8436,0.669234
8437,0.616628
8438,0.503779
8439,0.177029
8440,0.0158348
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0.0200032
8456,0.257717
8457,0.466227
8458,0.584607
8459,0.645878
8460,0.647868
8461,0.597534
8462,0.486922
8463,0.321265
8464,0.0799495
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0.0317253
8480,0.153651
8481,0.303722
8482,0.5585
8483,0.618744
8484,0.627886
8485,0.585868
8486,0.479088
8487,0.316488
8488,0.0789767
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0.0640565
8504,0.268169
8505,0.445879
8506,0.567169
8507,0.630695
8508,0.637755
8509,0.588599
8510,0.481992
8511,0.313172
8512,0.0149094
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0.0612272
8528,0.270406
8529,0.44538
8530,0.56184
8531,0.61926
8532,0.630255
8533,0.584538
8534,0.481738
8535,0.315054
8536,0.0745105
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0.122244
8553,0.274886
8554,0.544215
8555,0.45609
8556,0.624325
8557,0.573853
8558,0.465212
8559,0.301196
8560,0.0696578
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0.261536
8577,0.436319
8578,0.553876
8579,0.612692
8580,0.620125
8581,0.576108
8582,0.470463
8583,0.306598
8584,0.0165744
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,0.274075
8601,0.461926
8602,0.593679
8603,0.669346
8604,0.681978
8605,0.623712
8606,0.51521
8607,0.185628
8608,0.011613
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,0.278069
8625,0.462208
8626,0.590611
8627,0.656136
8628,0.664546
8629,0.618784
8630,0.512259
8631,0.347483
8632,0.109535
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0.273478
8649,0.455883
8650,0.578507
8651,0.64587
8652,0.654214
8653,0.61061
8654,0.50363
8655,0.194892
8656,0.0140388
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0.268794
8673,0.450394
8674,0.567575
8675,0.631088
8676,0.635053
8677,0.587084
8678,0.487127
8679,0.335623
8680,0.110027
8681,0
8682,0
8683,0
8684,0
8685,0
8686,0
8687,0
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0.262669
8697,0.445882
8698,0.564145
8699,0.631148
8700,0.640017
8701,0.600438
8702,0.496206
8703,0.33646
8704,0.104011
8705,0
8706,0
8707,0
8708,0
8709,0
